,target
1511,0.0241858266324093
5850,-0.0630223432076265
5109,-0.0834865570859077
316,0.0128697335124984
2475,0.1751704927512886
2366,0.1337563656705795
5582,-0.0227498497197896
3207,0.036630129235166
662,-0.0544919145464943
682,-0.0463390627032278
1289,-0.0891634370961361
2510,0.1727154263886046
205,-0.0214847003523368
3046,0.0567993060664962
2027,-0.0913350818111921
878,-0.0098162594128879
1361,-0.0422165972559359
5171,0.0485881630739964
1132,0.1650185304996057
5559,-0.1059829628213702
118,-0.0560772655674922
4721,-0.1207100893059594
3925,-0.075282954525002
2672,-0.0775161057874957
1371,0.1371247956345581
356,-0.077294742774034
3090,-0.0909235027002109
2117,-0.0771372004361417
4313,-0.09654579892247
132,-0.0519998491731254
187,0.0261850662216676
2451,0.1490309302230429
6002,-0.0366229890366375
6080,0.1362086812212441
2755,0.0133867487863686
3332,-0.1007612385633622
3853,-0.1137620671045256
2315,0.171985566366978
3781,-0.0582641855319311
3653,0.2095631700540103
3870,-0.0225105108479568
5435,0.0224123359025117
3913,-0.1114618400931529
3899,-0.1235204332013196
5856,0.0462045070975269
280,0.0185873240090233
720,-0.0419491174394768
1030,-0.057374061825375
2768,0.0955598572603026
1995,-0.0157404446205064
2676,-0.0140457144994839
6139,0.2186083166997159
300,0.0517735162320955
1408,-0.0772106608897258
2869,-0.0682328265495529
4279,-0.0577485195643019
5869,-0.0092635559921774
1038,0.1770179956399523
152,-0.0699124796775785
5698,-0.0198605598600608
1563,0.02453979162431
5433,-0.1436366190023676
2406,0.2186083166997159
3278,0.0420337353371496
4084,-0.0102353963484158
4804,0.1576562372806913
1668,-0.1289279803941198
5178,0.0200289589657215
1696,-0.0814080293295319
2892,-0.0114153734865159
3779,-0.0092066150223885
806,-0.1316933293611649
687,-0.0349077402483031
4677,-0.0783144587614101
1378,-0.1017864167925307
2791,0.0588748413615482
2643,-0.085602128463501
2626,-0.0444745498905754
4230,-0.0146234600765292
2932,-0.0549830289674999
3621,0.1220045457351343
2157,0.0134494048093737
104,-0.0452987858535654
742,0.0327709913372983
2812,-0.0010723302272935
3616,0.1585168434673985
705,0.0127093263194181
4140,-0.039464142965562
5957,0.00823733479174
5034,-0.0736785817610183
5848,-0.0157533496399705
5629,-0.1291552724331702
3454,-0.0053177419608587
1222,0.2186083166997159
2523,-0.0814763734414148
3189,-0.0358104454810746
855,-0.0766050935341908
3818,-0.0514910739330631
4190,-0.0496463462505827
4412,0.0065471348432856
3341,-0.0154188540853106
611,-0.0626637039051813
2174,-0.0161842726429561
5505,-0.0630863606782332
3331,-0.0892692333860112
219,-0.0961968395008743
2160,0.0503885447714107
4178,-0.1142516675766645
3802,-0.0518383061259805
3321,-0.048921490448496
679,-0.0889524871134021
2891,-0.0282364262691457
2056,-0.0358294192332767
65,0.0057824643918734
1478,0.0414098317297412
1996,-0.0047739559111233
1535,-0.0410498269391173
2077,0.0294196832329115
3794,-0.1038643260795917
5754,-0.0108367208023539
2214,0.002748991107043
3075,-0.034693770898905
3096,0.0655100899398697
5445,0.0416493610713297
2300,0.1701332368683735
5654,-0.0974517967508184
2131,-0.1115429904107505
1231,0.1726181864512158
932,-0.0335029011310946
5085,0.0497650536501115
527,-0.0255006183672186
4711,-0.0866993397705159
1103,0.1800357106834726
5823,-0.0037364195198287
2377,0.1729589833747731
3447,-0.0829209963517429
5080,-0.0089398232599178
1362,0.0468408052119001
5647,-0.0759449529521588
5347,0.0023926705263827
5116,-0.1124131133529636
4366,-0.0121538717718093
5828,-0.0579730417643982
3777,-0.1450012314747548
3501,-0.0278768138775198
5469,-0.0424746768546602
4048,-0.0684453909498856
5962,0.0224131111584573
5967,-0.0252870634496694
207,0.0505495816697389
5581,0.00912537407943
5010,0.0229744570406447
2059,-0.0014632362156327
2811,-0.0809433964059422
4615,-0.0618129141129888
2867,-0.0832737514086263
5834,-0.0380836094221159
5315,0.024987377354014
1359,-0.0680651595556482
1557,-0.0400473431132339
1341,-0.0677314363530018
1863,-0.0282118282025086
1976,0.0378558572020226
817,0.0084688751075851
5873,-0.0037031271641844
820,-0.0560282968701552
5138,-0.0850376560508537
1714,-0.0426636694621295
3395,-0.0670703378412512
839,-0.0082005547068506
5071,-0.0935868545902531
3042,-0.0473886955804335
5106,0.014059113200021
2700,0.0007783227139407
5028,-0.1079824610186854
5521,-0.0544240690369239
1333,0.0404054328711479
1965,-0.0157146441712391
3246,-0.0406267430547698
5077,-0.1161020806154395
245,0.0809601404371636
4961,0.1789097612194561
5895,-0.1450012314747548
5947,0.0017049476292076
1650,0.0152183745503832
5232,0.0898167250788236
3543,-0.0331750014899886
476,-0.0030518230876046
355,-0.0961061898595695
1441,-0.0160672794325614
4055,-0.0751515586910781
1393,-0.1241373589442018
5851,-0.0784540930979558
5437,-0.0621578560716983
1225,0.2021693230693818
5596,-0.1286734570245948
2865,-0.0436300800027962
614,-0.0522203549815792
3255,0.0658431570272325
248,-0.030289797470722
1357,-0.0216795743315199
4123,-0.0266095438374922
955,0.0023265857616727
1336,0.0513242463759249
1894,-0.0027392520855474
1667,0.0074766064850281
155,-0.0308774824841193
5683,0.0390353722319367
5053,-0.0563509372914598
1685,-0.0211328920132319
4595,-0.0186219816661008
5737,0.0476081971904445
473,-0.0519513336222014
2433,0.1397794271411849
3174,0.0317727630888423
4904,0.2186083166997159
1959,-0.0533969051583212
3040,-0.0360052549265213
4542,-0.056874198615168
1884,0.0061418385043838
874,0.0269140054502478
4665,-0.0535767035027698
3882,-0.1450012314747548
2707,0.0700008615268964
3629,0.1037367341799011
5766,0.0690920436832632
2954,-0.0248318247347081
1536,0.0233230120586124
2425,0.144140773699664
5906,-0.0792015622370763
3643,0.0979361502478081
838,-0.0711035764587225
5289,0.11226863290905
4735,-0.0994571777949294
5915,-0.0100991683218459
444,0.0275921902586659
4667,0.0493599958278827
3129,0.0316573406239421
4138,-0.0652443351789512
1966,-0.095223106725655
3786,-0.0917777146444606
3280,-0.00098963936807
3572,0.1206159527180917
2603,-0.0578787694173924
2154,-0.0862476830229155
5360,0.0012017726445119
907,0.0219568214612994
5485,-0.0437128094972082
4958,0.1718065539081788
3370,0.017810625156821
4337,-0.1170638270150331
4418,-0.0010406976284866
815,-0.002406066670794
1867,-0.0513630546803456
2572,0.006911729870928
4643,-0.0421629912751033
3183,-0.049578346921842
5095,-0.1092589280101161
2788,0.055539189911767
3948,-0.0586157202484386
5910,-0.1357970763237385
3965,0.0654476988950495
3141,-0.0169115971020841
2911,0.0053302691506621
520,-0.0578570384737094
64,-0.116827337837667
649,-0.0858742717258312
4599,-0.0829092789018609
5963,-0.1248140468007871
5074,0.0144074394309992
4565,0.0156368180573467
1991,-0.0592589887241413
3349,-0.0529204557339741
2681,0.0160431657484531
452,0.0217938957981922
4081,-0.0067174974180924
1298,-0.0782822885519362
5177,-0.0166877319117309
5855,-0.0700678961886524
5183,-0.1087176500261838
357,0.0159080684994383
3187,-0.0961514949566248
6086,0.1661268620347499
5570,-0.0401915898927483
4487,-0.0596323107943448
4164,-0.0404346202371576
2411,0.1100169897767928
2897,-0.0103807120456383
4785,-0.0209364847918557
605,-0.0674868962823739
1778,-0.0736001359457252
1233,0.2039280831180616
2123,-0.1254996432088533
1868,-0.0514270249694119
1295,-0.0181265767025182
4501,-0.0698303877344874
2473,0.1026941725607655
4330,-0.0292927315190423
6005,0.0151756320222081
4676,-0.0549761761211473
5974,-0.0485749293972902
952,0.0127560072764352
983,0.0088565257890719
2900,-0.0659163213512665
3145,0.0616072329852905
6252,0.2155332427990646
1789,-0.0570664350158356
4591,-0.0757199485708904
6225,0.1824799027768087
6131,0.1930296494221815
3867,-0.0182178382255371
3959,0.0206677852236734
332,-0.0222430197394241
2742,0.0106750008321046
3335,-0.1070708459414522
5515,0.0150971794925009
5089,-0.0733752602123017
284,-0.0027794785668605
4236,-0.0162005425064957
2567,0.0035268702056792
2522,-0.0449641319610366
949,-0.0177195428248212
3049,-0.1084299773791436
4078,-0.0647129203047964
3113,-0.0653195021957734
1263,-0.0307009095271224
5798,0.0017579956965486
5458,-0.0211615221435739
383,-0.1430756275190546
3422,-0.0320378288966151
5542,-0.1078404423711407
1522,-0.0847576977436203
2150,-0.0766050935341908
5258,-0.0664346012716338
1160,0.2041559084772651
3043,-0.1003502008669916
5261,0.0047044699957504
4052,-0.0050044371819416
1983,-0.0293052870394424
391,-0.0400062030255563
3958,0.0019260086153146
480,-0.0528612048771908
3105,-0.0281258263490163
2858,-0.0020253963432091
4439,-0.0040009524617031
4323,0.0361333125574381
4341,-0.1432992994696708
5287,-0.0188954484226319
4447,-0.0462578536334273
4493,0.0322049391433966
5334,0.0373741413645984
2437,0.2132757056546353
3651,0.1924268572506647
2739,0.0184268826974731
1396,-0.1108872755253122
4789,-0.0345871149929689
5321,-0.0002273173893634
1170,0.1607864958277587
3972,0.0273417258427651
5268,0.0038965632391033
4759,0.0281826065376839
1748,-0.1450012314747548
3721,0.0189995240045549
2646,-0.0414129627845493
4925,0.1661385436157548
258,-0.0306321650824824
136,-0.0809998375145127
2234,-0.0655037018294728
1909,-0.0164288559181225
5658,-0.041885126189426
5328,0.0134475630607208
57,0.0130686225922281
620,0.0049739005665376
791,-0.0756587520823202
1645,-0.1058189942227283
5366,-0.0363347591387534
6145,0.201093772301331
2036,-0.08957460041338
5181,-0.1356355933857307
4857,0.1264092509382128
1009,-0.0812035334943346
2328,0.0911650247101113
4231,-0.0149941926863137
5322,-0.0412231847217078
4431,-0.0954909380885645
854,-0.0607992508868
5026,-0.0376789439847384
5371,0.0629400000947847
1729,0.0199331059917085
1852,-0.1294407896273891
54,-0.094318271574659
4833,0.0857706734941827
2923,-0.0184619870524543
5375,0.0151524651638129
3766,-0.0439617894413166
1918,-0.0131479522879475
2680,0.0053388781858151
5128,0.0179476397601973
3957,0.0218048779621596
4044,0.0217373794869723
5661,-0.0064415355801096
1910,-0.0009046533507332
3644,0.1110979605397154
593,-0.0132862498086669
6210,0.1786521273277098
4473,-0.0195889377096521
2084,-0.0089171805613955
4274,-0.0562560419349465
5986,-0.0228680833700759
154,-0.0985159317290801
2464,0.1681910760383621
3449,-0.0534900564391845
5992,-0.0351413170920519
2530,-0.0327238524834046
2335,0.1059274570362206
2136,0.032041521080237
2693,0.0598502899864361
3498,0.0288144170589291
2827,-0.0526117751314486
3689,0.2186083166997159
2514,-0.0622680912022026
2347,0.180346115772569
399,0.0354304338213508
4727,-0.0610219553429202
2413,0.1974859428483271
1326,0.060691210107826
13,-0.1001214289644553
3353,-0.0856515033956477
2089,0.0007289695063664
2173,-0.0607418095716116
28,0.0182088275363533
6070,0.1698198515180221
301,-0.0161094966690046
5973,-0.0638445204741834
142,-0.066558561437489
627,-0.1039256822156906
412,-0.1450012314747548
4479,-0.0301534781630311
1305,-0.0456556535012901
3536,-0.0208972920787832
3014,-0.0525725004645941
294,0.0158676467060327
5090,-0.0104739273398494
1304,-0.0596472994851319
5504,-0.0607494647540127
5665,-0.0389478112681768
3432,-0.0468114173963869
1369,-0.1032806886610686
5037,-0.0798603718549807
2747,0.0340228621431985
4203,-0.0833091586887081
1182,0.150043985064498
1174,0.2186083166997159
4539,-0.0221189022688882
5013,0.1333491692964755
3493,-0.0663492830910497
683,-0.1012921455457524
5835,-0.0571235304917814
1186,0.0995977125287446
625,-0.1155071464719893
2457,0.1069479284954906
3942,-0.0151279225618755
2918,-0.1338292317592209
4435,-0.0680739706893773
3195,0.008529636059269
2231,-0.1046854455970226
94,-0.0219405458420155
5687,-0.1231639061947157
1422,0.0670394762516348
3238,-0.0873204575341475
5042,0.010758461068314
5129,-0.0313454874829662
5126,-0.0487692059789681
43,-0.1291552724331702
1262,-0.0873587268848817
4850,0.0961893733841169
5627,0.0263779593487816
3681,0.1783743589020824
1100,0.1454357775989677
2652,-0.070003844974312
4952,0.1564994127648512
298,0.0633965495471133
1567,0.0198989462140819
859,-0.0543901793983358
3577,0.1261552093770025
1464,0.0203848294379908
3833,-0.0954015078334214
33,-0.072754581511643
1558,0.0046172587122351
4918,0.1571460534782669
2899,-0.033659664089418
6156,0.1371203405956149
3906,-0.0532111009650682
3371,-0.0516901277946829
1199,0.1514828299902224
1398,-0.0311716615346012
4810,0.2074006019818863
5092,-0.0719035646284176
2520,-0.1008190436022732
3911,-0.0513566619711028
4923,0.2105029484591346
4486,-0.0159894297177381
2493,0.1558461966785434
3983,0.0130444989952549
5774,-0.0351319538763163
829,-0.0157662578581009
3762,-0.0225693230572344
5554,-0.0921401447341882
4463,0.0035925629642122
5209,0.0229268851198083
5894,-0.0651276239277776
1417,-0.0752424897166098
2430,0.089287487394975
5866,-0.0360528801751815
4717,-0.1109374230552157
376,-0.0045444901829447
4134,0.0518898527699487
287,0.0050691708847395
1693,-0.1450012314747548
3606,0.1588623578669715
5438,-0.116346423253302
230,0.0552436947594407
984,-0.0514910739330631
2728,0.0102067035819127
1727,-0.0310892970183418
5593,-0.0751111958091657
804,-0.0628785909764882
2264,-0.0237559711355166
3854,-0.1042776822430407
4498,-0.0330984125667793
3206,-0.0508287840827514
431,0.0208550393806514
4137,0.0420730801738613
2850,0.0362273477190779
2585,-0.0233474537350686
4886,0.2186083166997159
1118,0.1629243004819754
2617,-0.0722508966931076
393,-0.1243965839979966
5572,-0.0464843946214568
453,-0.0848427432402911
1412,-0.0457703695689995
612,-0.1406411139608338
5564,-0.0734142993488979
6193,0.1537730875464163
1010,0.0360558143259925
4143,0.0455245375641822
4459,0.0157338554807954
638,-0.0613384473029905
2079,0.0255115629391895
6033,-0.0212331664055001
6233,0.1583633403303857
1617,0.0042119958486012
1297,-0.0308904259925197
2854,0.0319460641222775
2651,-0.0902177148061508
5689,-0.0240389337930044
3641,0.1735669387209293
4647,-0.0846485572095488
3185,-0.0349730362340134
5225,0.0150864722576113
4192,-0.0075459976231546
2552,-0.1072668569840981
4949,0.1538305556978969
3455,0.0439049348176293
6147,0.2037900791350482
4745,-0.0093405251911828
6097,0.0800791945573288
4698,-0.0111267196165574
3302,0.006078225052931
2374,0.1743890050572423
350,0.0038057709789643
2947,-0.1450012314747548
4988,0.2062864761988718
92,-0.0943839485751698
3272,0.0064292488831005
880,-0.0199724057141232
97,-0.0811242236910234
1085,0.1611359101599749
733,-0.0063041011004716
5047,-0.0568173756899664
5885,-0.0459976788752421
3001,0.0498740642788783
2763,-0.0121839921924178
3460,0.0113523908359166
764,0.0045583084258409
3725,0.1358931438111282
1566,0.0322742689150478
668,-0.0898014629113428
2097,0.0643394204521695
1296,-0.0815448073616179
1294,-0.0828624354484838
447,0.0010828060077148
1413,-0.047169991029523
1196,0.1203205825050388
1137,0.0044051628607382
5862,-0.008979471686485
5100,-0.0611838206876717
5960,0.0439480187438729
3317,-0.0717898773958274
5663,-0.0263478836051345
3511,-0.06907935550572
1832,-0.0998125515458706
87,-0.0103225371001557
1213,0.1350486028639166
2635,-0.0953866177101518
311,-0.0629105016427933
3892,-0.0530655755906621
1447,0.0239048297887854
1251,0.0892101511678425
3242,0.0046085295459759
5506,-0.0738949190296662
2834,-0.0180894418833525
3912,-0.1113201306022296
5708,0.0042823213260127
5064,-0.046408771410721
6199,0.1609818193896288
3108,-0.0716575552046891
2881,-0.1193480214274997
4798,-0.0662555942500835
3904,-0.123648358114036
4494,0.0559748360245894
5731,0.0382794509083876
3602,0.1563576051164243
2919,-0.1005964339771541
2992,-0.0307697448359868
3424,-0.0142710261606393
3077,-0.0468231348462687
2221,-0.0855528002989979
1978,-0.0214810984430238
5222,0.0717680515183032
2052,-0.0404605413992978
6214,0.1551614208937511
898,0.0601824335742998
4299,-0.0526314235775523
5634,-0.073924489318592
1548,-0.1227090718120806
4371,-0.0570450403401028
3874,-0.0899085646576374
1381,0.0401523798670273
4390,-0.0273218586636863
876,-0.0914868128849095
5324,-0.0557702244725029
1846,-0.0145698118670721
886,-0.034536182758317
6144,0.2186083166997159
5163,-0.028623320591325
2401,0.1994383131797069
1611,0.0251097184113607
4208,0.023575325022154
3408,-0.0403414107358859
4197,-0.0418425089973745
398,-0.0439617894413166
2877,-0.0800818402124782
3143,-0.0497640091711783
4668,-0.0816133313264786
353,-0.0454697771611042
2053,0.0389586920978425
1309,0.00565427707958
2859,-0.0809772537302124
847,0.025118551214262
184,-0.0609758003569325
4964,0.1740969936145423
4743,0.006285741964352
3673,0.1745435040387029
2246,-0.0384714752511642
2766,0.0242816494800732
6113,0.112409002914693
606,-0.0796508457047299
3574,0.0703040193065123
5607,0.0499453930236484
3726,0.0020338951848825
432,-0.0255862861394282
1753,-0.0356494470807514
5098,-0.0511079564196987
5678,-0.0744098627004445
1394,-0.1004567589706114
5601,-0.0854173882705521
2130,-0.1450012314747548
3927,0.0535336657708954
6176,0.1678788473031496
1046,0.2186083166997159
3170,0.0421888154665133
5081,-0.1101111625655378
228,0.0768217094265356
3744,0.2024642112749643
380,-0.1000725368884681
1136,0.0948115546463767
2055,-0.1168385749087605
2466,0.2186083166997159
690,-0.0753335797897845
83,-0.0200599527303035
4823,0.1803214530013002
4709,0.0029836898359931
4012,0.0763978217185805
1703,0.1120866097691792
5860,-0.0313629020311239
2177,-0.0573597132357317
1888,-0.1334258834962322
1274,-0.0470462687787435
4561,-0.0418957859388809
4581,-0.039109247277037
4605,0.0193534312930243
5040,0.0219443067982297
1830,-0.0446091479558868
2518,-0.1198337959511243
1423,0.003697055119556
5549,-0.0926179297898009
1129,0.2135468011067992
4043,0.0341108750323
211,-0.0183601192379165
5372,0.0609233961558756
1702,0.0278246888875598
5498,0.0262355177307221
1028,0.0561316896410163
1254,0.1395427936652576
6258,0.1087434763999243
3374,-0.1294407896273891
1878,-0.0882078468766762
3404,0.0006960413650413
3410,-0.1153321670355376
1365,-0.0152220576081419
2236,-0.0131142020134821
5245,0.0758888912206951
1649,0.0486809398343114
4151,-0.0453500243219813
875,-0.0424908493735357
4884,0.1153596017621005
4089,0.0013274418051511
4761,0.0195085885450151
3835,-0.0574674241444082
3163,-0.0129855381455203
4862,0.1597520428379923
2951,-0.0729864700095638
4576,-0.0915974410853646
2526,0.0115819707490131
4730,-0.0719794942293013
2609,0.025479412289185
5583,-0.0620086234969426
1180,0.2186083166997159
4994,0.2186083166997159
2528,-0.0081001737040902
5621,-0.0940636454891094
5032,-0.0468641666949179
2856,0.0404065304212966
5464,-0.0539650488270182
5153,-0.1187616810097359
3426,-0.0488026703761581
837,-0.0755467449487956
3406,-0.0349427100589914
1214,0.1003824930849199
2319,0.1739761320268814
2524,-0.0607035505294997
1988,-0.0354088788802426
1570,-0.0978092966573045
5822,0.0067025045451963
161,0.0430116793905869
5580,0.0001615859202685
4707,-0.0902716678861182
897,-0.1357485788447279
4181,-0.0693224806219771
5900,-0.0466418099728881
3829,-0.0493133800308388
5808,-0.034935714218061
6202,0.1191440848163568
502,-0.0365411618098331
5999,-0.0313063260279707
2337,0.2186083166997159
2959,-0.0802708316672523
3507,-0.0432238602528871
5707,-0.0037492299412106
4409,-0.0786588498872961
964,-0.049565992941051
5267,-0.0221663240264569
4827,0.1905934369305361
4071,0.0512966500849412
2395,0.1090989141807434
796,-0.0430982455170389
3251,-0.0189297329569712
2091,0.0178986265653603
1767,-0.1007117424033425
1938,-0.0525855887294985
251,-0.0254189758346237
3379,-0.0257971609860528
2810,0.080479346605236
5837,0.0099158070505231
2645,-0.1131931310168219
1400,-0.0876145770962589
715,-0.0656212599059845
812,-0.1450012314747548
1657,-0.1160135122169141
3759,-0.0376248980094564
3753,0.064066291495754
795,-0.0374288386502487
6022,-0.0561122714206491
5544,-0.0574961847171568
5383,-0.02871014863108
2785,0.1054426902956361
3054,-0.0539650488270182
147,-0.0625526290792645
4017,0.0043196431452974
3310,-0.0114510109462418
5255,-0.0428533504254822
5046,-0.0766726095421661
2914,-0.0629344474808031
4731,-0.0579803005567691
4092,-0.0172425687008469
5841,0.0145951478688163
3956,-0.0526117751314486
1605,0.0056435805474537
3635,0.1691805151629583
4402,-0.1104579885457725
4308,-0.0308128131528482
1288,-0.0513598582276344
3448,-0.0676789381572449
5336,0.0076992072998293
5005,0.147471585599328
1549,-0.0985792102372063
5832,-0.1127756682140316
5001,0.2116676030894636
958,-0.0450716672826046
4692,-0.0653027890358801
6084,0.1496627588592691
5323,0.0114194562535894
4722,-0.01744216602897
5387,0.0163105701612598
3025,-0.0943255649302875
4022,0.090390681573679
1950,-0.0334235637111357
3427,0.0951087887845747
1824,-0.0458421956441324
5397,-0.0317518896408187
5902,-0.1127133364222929
1057,0.1784175648121282
3253,-0.0778339798513823
5896,-0.066983972637742
38,-0.0592366742744187
5174,-0.0389931645878002
5312,0.0787060471491514
2452,0.1852114744833876
3311,-0.0617348358288275
4612,-0.0381034298622336
2196,-0.0212188296660344
1171,0.1681037195332455
2848,0.1139767312635365
5735,-0.1313952277699924
3338,-0.04743610405506
1469,0.004055621257725
4000,0.0655642823310091
793,-0.0876658983182302
2771,0.0458428959137521
5097,-0.1206616894829769
966,0.0816293622610573
790,0.0053646967556218
3360,-0.0529731798141855
3490,0.0103964810506235
3896,-0.1025153879553876
5131,0.0543352558914627
4350,-0.021860665708724
2166,-0.0890446726073086
3309,-0.0127504768217387
2815,0.0044292584368305
2010,-0.0139864194572831
3412,-0.0735609573049602
2576,-0.1166590720829449
2884,0.0194774300124518
769,-0.0751515586910781
1183,0.2186083166997159
4472,-0.0321482249310455
4541,-0.0607839270068071
2853,-0.0035063691545622
4877,0.1449960909766265
1343,-0.0761503494155294
2152,-0.0532111009650682
1799,-0.0673476729258579
2376,0.1947067149080925
181,-0.0251361624914984
2516,-0.006357953755889
3060,-0.0476023744085961
5025,0.0282373997885273
125,-0.1333332450980473
5497,-0.0694263795793653
3999,0.0126195814175694
100,-0.1417534017659387
1680,0.082403406602567
5937,0.0668746800095541
686,-0.0572450666164408
2380,0.2026426444935969
2896,-0.0795958470664145
369,-0.0247397188198566
3229,0.0581937061394957
3541,-0.0563439020728364
4984,0.1305494704197639
3990,0.0933907355276349
471,-0.0686721953299504
5791,0.0340203807516183
3121,-0.0523830893361719
4146,0.0171749872612457
3864,-0.0408039154286269
5091,-0.0040550516637879
3343,-0.0351366352737557
5286,-0.0205069787006321
405,-0.1450012314747548
2656,-0.053025957326461
2876,-0.0692323018881357
1053,0.2186083166997159
3585,0.1443771326135315
5475,0.0469638471572759
5983,-0.0381629364835785
3785,-0.0436797019272562
4355,-0.0702329619553073
4651,-0.0735022445526528
3550,0.2186083166997159
4538,-0.1335496582562926
4832,0.0668476035817105
1142,0.177305291423681
3419,-0.0025385844419101
254,0.0065933742735238
3073,-0.0268925024528942
5725,0.0229453052122387
4748,-0.0755264058718799
4799,-0.0387768320689664
3738,0.1888500301217655
5800,-0.0695395488311239
663,-0.0258245592385704
4177,-0.1323552218798425
2391,0.0938273623062182
3084,-0.0153003671094409
940,-0.0534235028125157
5363,-0.100333826647149
5359,-0.060577494738262
1480,0.0031208591353813
1853,-0.0975448212574472
3856,-0.0241734074411007
3171,-0.0789620717382692
1896,0.0109868067181148
3065,-0.1450012314747548
533,0.0276581235892687
486,-0.0319717034306937
4818,0.2064131375163314
4207,-0.0825357057722958
4693,-0.1140488830372546
4699,0.0381386354847459
259,0.0571243591442085
5898,-0.0721698039816667
2999,-0.0776642055990516
2496,0.1394650414093786
1505,0.0550675773273259
1533,-0.0130651497173678
1126,0.1987685786287247
5667,-0.0150419139448355
5251,0.0380468434352823
531,0.0527152120287139
2494,0.0954409711149334
1883,-0.0080111082884965
5066,-0.0555688417337102
3664,0.0546876884922105
6066,-0.0469404545754985
2931,0.0935365530141143
180,-0.0053415141242836
138,-0.0785994953490796
4201,-0.0955805221802315
2230,-0.0677401911997536
2944,-0.1041542114179008
5500,-0.1150056568388507
2533,-0.0936732197937625
3388,0.0270744581081726
6099,0.2166805194108417
3767,-0.0179075267548397
5782,-0.0033688251485531
561,-0.12198453723417
2851,0.0572357036805873
6123,0.1017717110111385
2497,0.1035986215428103
3411,0.048879059111158
3445,-0.044424165167266
315,-0.0194190249788929
4947,0.1811365799463684
80,-0.1450012314747548
4503,-0.0563228021174742
5365,-0.0442231123268742
3922,-0.0669580909810605
6137,0.0609574322656617
5338,0.021712241425951
1135,0.1420952942507135
4562,-0.0531316730811704
4729,-0.1032633667897029
3787,-0.0373286435776022
5695,-0.0534501140577449
2282,0.020371931210432
3739,0.1289018115630386
5767,0.0744801073967993
6041,0.0212957019154894
3160,-0.0132124454302834
3623,0.1953187039906941
6143,0.1794485338820163
2149,-0.0677664645741175
1911,0.0146815548667746
4196,-0.0186492638123762
1576,-0.0246822352357643
490,0.0193591861088521
3126,-0.0238275097296985
4426,-0.0009192125361175
3256,-0.0337461992363419
1569,-0.0257971609860528
4295,-0.1046320776615779
6032,0.0078429790587798
3193,-0.0449189202765643
3491,-0.0050175633838462
4868,0.1648946286650267
3594,0.2186083166997159
4792,-0.1023704775585464
4887,0.2186083166997159
5149,-0.1267623698465159
1230,0.1237579360615033
2794,0.0242457365706038
4684,0.01753040129253
2977,-0.1047388682781793
5953,0.0909122103362714
3156,-0.03798956520991
5389,-0.0083402945292915
6168,0.1384614263005352
4526,-0.0242208400962373
3634,0.20584779464021
98,-0.1192302240332795
4763,0.0159467034877951
3369,0.0003324510002315
2179,-0.1241891008319958
4609,-0.0201336061298849
2075,-0.0375267760665702
5916,-0.0496649069418802
5123,0.022465801506548
5587,-0.1028150086063411
4571,0.0533208344803246
5144,-0.1017527582321213
2232,-0.033595993233445
5546,-0.0184619870524543
562,-0.0561963815963169
3059,-0.08828573054889
4237,0.0190756230481436
4033,-0.0073973756476348
3600,0.1196092923690995
4536,0.025046372778936
3048,-0.035441832322288
4106,0.0074497476712239
1318,-0.0762894513982223
3964,0.0551404116754981
331,-0.0381927153116732
4456,0.0056157592776002
2224,0.0189564622621734
993,0.017810625156821
2965,-0.0399548235760646
6014,0.0132057290905096
3640,0.1137828908997824
285,0.0120929645207706
4747,0.0357134453370078
1450,-0.0383717467530879
2080,0.0118295455132102
5532,-0.0428153589235665
1287,-0.0405565620376315
4733,0.0225942044732486
636,-0.0579440167081748
4519,0.0138475315181744
2668,-0.0476857090795877
4950,0.0823793910542202
5747,0.0196314010418686
4611,0.0555318024082748
5057,0.0382817374471032
3357,-0.1029697730762006
1532,0.0317390706085616
2349,0.1402925585672268
3182,-0.0715726681349072
469,-0.045060337312848
2829,-0.0242588173500027
788,-0.0312237484258717
5062,-0.0400113437595599
5801,-0.0299115397736641
1543,0.0394316280723749
1585,-0.0355974657449546
2973,-0.0833445900581077
4278,-0.0737964724865868
892,-0.0334009180588327
6,-0.0246822352357643
5259,0.0370766408081666
4188,-0.1110177596785985
5182,0.0266831101560018
956,-0.0500624524279348
309,-0.0296285856828479
3487,-0.0651442809583948
3446,0.0386497023258123
3561,0.1864566861843601
800,-0.0243576880149894
1310,0.0343826503311506
1635,0.0171835593821117
4212,-0.0704723177505778
1502,-0.0455383311935319
4801,-0.0371604565788406
575,-0.004044742720164
2382,0.1567099324384316
3799,-0.0129427207317312
2930,-0.0969124407826072
3478,0.0245472333879129
2285,0.0008276291949978
768,-0.0685075526829826
283,0.0332667973084336
421,-0.0433607425421224
2544,0.0672798012609778
1146,0.2085920919929459
2291,0.188962678842099
1332,-0.0543630835570478
2665,0.0027376808223247
6006,-0.0168456544458781
4881,0.2047630564218544
1600,-0.0324630317821517
2399,0.2186083166997159
6067,-0.0508098039917507
4700,-0.1039432258256866
5954,-0.0261072096245632
4135,0.0083471401157804
4977,0.2131491795034658
1970,0.0461868298320108
2050,-0.0345269277012853
4061,0.0158746788372631
5031,-0.0631023773493667
1730,0.1347327531148883
1661,-0.0062556812775596
2610,-0.0919098487755485
5598,0.0137725422542644
5180,-0.0873459673097155
2490,0.0992088273109204
3747,0.0787028907348397
1273,-0.0287225644627708
